date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2017/02/09,13177697.8856,50430.0,1014280000.0,11.03,18400300.0,31704.21875,43.7137416511,
2017/02/10,15088903.4873,47747.0,979961000.0,11.28,11914200.0,31430.9375,40.6816216722,
2017/02/11,18662475.7995,52086.0,1002130000.0,11.35,7544520.0,31496.40625,46.2194035495,
2017/02/12,10637361.9268,46313.0,1008030000.0,11.4,6264900.0,31589.84375,38.4959331707,
2017/02/13,13650971.5682,44806.0,1011080000.0,11.27,7216520.0,31569.6875,40.3367765651,
2017/02/14,15758842.807,55818.0,1002810000.0,13.03,42911500.0,31734.0625,61.4631543872,
2017/02/15,45094200.7856,58108.0,1159000000.0,12.92,18464700.0,31464.0625,49.8321843542,
2017/02/16,54132342.4483,55165.0,1148860000.0,12.9,38002600.0,31728.28125,90.5277610182,
2017/02/17,30283665.4116,49539.0,1147260000.0,12.68,11636500.0,31539.84375,39.211240293,
2017/02/18,33130154.9056,49277.0,1130750000.0,12.81,9370010.0,31327.8125,38.8466740572,
2017/02/19,30400737.6216,48518.0,1140870000.0,12.76,7799740.0,31211.71875,44.6526989258,
2017/02/20,29146624.0241,48006.0,1136610000.0,12.43,12994400.0,31267.1875,36.3126742897,
2017/02/21,31070583.4033,49948.0,1099330000.0,12.67,15183300.0,31387.8125,41.0344679946,
2017/02/22,47777755.3874,57673.0,1130460000.0,12.6,10360900.0,31410.625,54.8654796653,
2017/02/23,35365029.7861,50122.0,1122910000.0,13.12,14522300.0,30993.59375,50.9543476139,
2017/02/24,33983495.1019,47425.0,1171110000.0,13.07,19574400.0,31229.53125,43.352493042,
2017/02/25,69394476.4566,53929.0,1165230000.0,13.55,18533900.0,31263.59375,41.3392381378,
2017/02/26,46317046.005,53145.0,1206150000.0,14.52,20307500.0,31553.90625,44.6624223243,
2017/02/27,59263510.4608,51599.0,1294770000.0,15.4,31667000.0,31820.15625,39.379004378,
2017/02/28,144511225.058,52438.0,1379600000.0,15.82,65478900.0,31246.40625,45.0273860007,
2017/03/01,196294161.883,60103.0,1415510000.0,17.35,44927500.0,31856.09375,50.9626914234,
2017/03/02,224446081.299,58598.0,1550750000.0,19.03,83627100.0,31144.84375,54.9429716489,
2017/03/03,337178394.283,70411.0,1702140000.0,19.46,95863400.0,31628.4375,54.862694243,
2017/03/04,306805767.71,63785.0,1745140000.0,18.62,27341900.0,31301.40625,46.4031228022,
2017/03/05,206223551.455,58648.0,1655030000.0,19.3,26816300.0,31172.65625,42.5194205193,
2017/03/06,179625459.685,56464.0,1725360000.0,19.61,32432700.0,31561.875,43.4387034902,
2017/03/07,289340347.367,56907.0,1752530000.0,18.89,37972200.0,31153.125,41.3516920185,
2017/03/08,172667622.591,62486.0,1690760000.0,16.65,44304600.0,31068.75,43.8027086159,
2017/03/09,199763918.815,55239.0,1490500000.0,17.75,31418400.0,31325.9375,40.3174840909,
2017/03/10,287509767.289,64057.0,1589640000.0,19.33,87506800.0,30809.53125,49.7685971018,
2017/03/11,290137647.975,64071.0,1736630000.0,21.47,69150100.0,31027.03125,55.5727564282,
2017/03/12,373082045.959,64649.0,1924660000.0,23.44,74628900.0,31235.46875,47.9614290612,
2017/03/13,689925716.879,66483.0,2108300000.0,28.59,255488000.0,30849.53125,48.529026723,
2017/03/14,539778903.029,81400.0,2563700000.0,28.65,101797000.0,31612.5,76.362749611,
2017/03/15,276216416.76,76374.0,2571160000.0,35.06,170344000.0,31216.09375,74.8226057744,
2017/03/16,364248805.41,80175.0,3174750000.0,46.35,454418000.0,31373.90625,64.3079895312,
2017/03/17,1479568794.72,108541.0,4125480000.0,46.83,497534000.0,31431.71875,85.3988859834,
2017/03/18,549703028.656,106214.0,4211830000.0,34.16,262180000.0,31841.875,88.9662025976,
2017/03/19,1053644929.36,89682.0,3193600000.0,44.74,239430000.0,31482.34375,60.5198445644,
2017/03/20,226297445.264,84369.0,4031270000.0,43.39,154701000.0,30994.53125,57.0035103527,
2017/03/21,284636899.137,79896.0,3913620000.0,43.15,91265400.0,31670.3125,56.9492118389,
2017/03/22,556160039.893,83857.0,3880120000.0,42.34,113952000.0,31013.28125,64.2187189342,
2017/03/23,499279361.456,78300.0,3831310000.0,43.68,100724000.0,31375.46875,60.1964704441,
2017/03/24,616014600.441,81959.0,3929230000.0,53.11,297046000.0,30980.9375,60.9990820376,
2017/03/25,817499761.72,86992.0,4825700000.0,51.25,223059000.0,30840.9375,73.2890178984,
2017/03/26,611652307.087,84189.0,4574540000.0,50.52,106859000.0,31062.8125,58.0924530095,
2017/03/27,477351948.751,79266.0,4624990000.0,49.67,118978000.0,31172.34375,58.1047285761,
2017/03/28,560102264.662,91493.0,4482160000.0,50.77,97745300.0,31005.3125,77.7392460667,
2017/03/29,585025776.395,83821.0,4561150000.0,53.13,144998000.0,30555.46875,63.8820732427,
2017/03/30,693100904.852,92695.0,4793280000.0,52.21,86885700.0,31268.28125,69.3249844145,
2017/03/31,863794423.245,95382.0,4671190000.0,50.04,151416000.0,30819.84375,71.1051321568,
2017/04/01,744092031.107,102296.0,4517510000.0,50.7,92461900.0,31208.28125,77.4006765275,
2017/04/02,470365425.616,79967.0,4582700000.0,48.75,134604000.0,30850.9375,57.2228813586,
2017/04/03,673318772.103,88394.0,4411030000.0,44.36,190513000.0,30440.78125,66.2670821195,
2017/04/04,759748197.052,99398.0,3969730000.0,44.64,157568000.0,31186.25,74.7844575548,
2017/04/05,382197169.408,85299.0,4037940000.0,45.3,119733000.0,31055.3125,64.979850018,
2017/04/06,526851110.124,85874.0,4089930000.0,43.24,147120000.0,31235.3125,68.3126860486,
2017/04/07,729340420.72,94118.0,3878210000.0,42.16,81474700.0,30724.375,73.3886228889,
2017/04/08,227814461.966,91942.0,3783000000.0,44.31,74138800.0,31074.53125,72.4189877162,
2017/04/09,292713295.665,71142.0,4009010000.0,43.27,55143000.0,30914.375,52.3271242527,
2017/04/10,294833241.119,73873.0,3919520000.0,43.44,44061500.0,30243.28125,56.8056788093,
2017/04/11,373673183.453,74824.0,3941100000.0,43.41,38303300.0,30037.1875,63.0386079242,
2017/04/12,395309348.861,75705.0,3938930000.0,46.29,88045700.0,30450.46875,58.9152721743,
2017/04/13,399375712.715,77128.0,4198420000.0,50.22,157200000.0,30213.90625,80.6889592572,
2017/04/14,279436945.261,83923.0,4531810000.0,47.57,91674400.0,30342.96875,61.6584633202,
2017/04/15,350996340.255,80411.0,4323100000.0,49.1,66207800.0,30989.6875,62.896440048,
2017/04/16,173387398.34,74402.0,4450140000.0,48.72,31343800.0,29998.125,57.8052513622,
2017/04/17,86901564.7351,70435.0,4417310000.0,48.3,44013300.0,30503.4375,55.1176954203,
2017/04/18,121590096.504,71937.0,4387860000.0,50.71,78748500.0,30648.125,60.4732972431,
2017/04/19,412019102.295,82886.0,4608260000.0,48.31,76281000.0,30519.84375,73.744781758,
2017/04/20,481330218.888,85419.0,4373800000.0,49.67,79600900.0,29612.1875,78.3964845405,
2017/04/21,531039349.815,85221.0,4512610000.0,48.22,45048300.0,30422.1875,71.7927739585,
2017/04/22,376500679.964,78067.0,4381290000.0,48.55,37357600.0,30477.34375,92.1973650957,
2017/04/23,336927330.565,71711.0,4420040000.0,48.49,36234000.0,29990.3125,74.9201440567,
2017/04/24,350268819.476,76480.0,4446470000.0,50.03,55580600.0,30491.25,65.0892018179,
2017/04/25,427364476.413,78842.0,4557870000.0,49.89,38264600.0,29782.96875,72.9798244742,
2017/04/26,414343585.089,92688.0,4544370000.0,52.72,104884000.0,30760.3125,78.5742047342,
2017/04/27,694426567.286,89311.0,4809630000.0,62.17,246775000.0,29332.1875,74.7897238631,
2017/04/28,1070913535.77,104106.0,5669550000.0,70.16,346546000.0,29330.0,87.3126909118,
2017/04/29,993148640.471,105817.0,6506490000.0,68.38,165448000.0,29682.03125,79.2059684068,
2017/04/30,1108718917.38,90788.0,6248840000.0,79.02,229945000.0,29217.65625,70.2026857963,
2017/05/01,1231091399.26,94644.0,7234070000.0,76.3,376842000.0,29368.59375,78.9586302744,
2017/05/02,1887310512.55,110258.0,6992980000.0,77.26,193773000.0,29357.5,105.538214141,
2017/05/03,1616997564.39,108370.0,7050050000.0,79.72,141922000.0,29436.40625,112.73460265,
2017/05/04,2187901639.03,96724.0,7277480000.0,96.98,366847000.0,29552.65625,77.3135060874,
2017/05/05,2164134841.22,114255.0,8833520000.0,94.4,331928000.0,29423.4375,92.4303399622,
2017/05/06,2277534911.5,107872.0,8669910000.0,97.81,151462000.0,29702.03125,84.3533060609,
2017/05/07,1457752016.79,94499.0,8942950000.0,94.01,183295000.0,29703.4375,84.3641463875,
2017/05/08,1817592641.14,103020.0,8569060000.0,91.42,231344000.0,29880.15625,105.733505802,
2017/05/09,1775654154.87,116795.0,8341490000.0,91.16,363434000.0,29425.9375,95.6059639505,
2017/05/10,1747407643.18,111403.0,8337180000.0,89.52,145602000.0,29755.0,106.666628386,
2017/05/11,1676932052.51,108914.0,8213570000.0,89.88,132722000.0,29614.84375,104.904536929,
2017/05/12,2025414294.31,116565.0,8184930000.0,88.66,145825000.0,29734.53125,109.393380227,
2017/05/13,1646468527.18,106818.0,8120390000.0,90.84,88742200.0,29889.6875,109.060373522,
2017/05/14,1217625029.89,100963.0,8322380000.0,90.79,66046600.0,29253.28125,106.923588255,
2017/05/15,1159044313.01,101004.0,8316930000.0,92.41,170999000.0,28217.5,106.379136617,
2017/05/16,1517993627.0,122367.0,8466470000.0,89.44,152285000.0,28462.34375,132.123398808,
2017/05/17,1954348898.05,115744.0,8181520000.0,89.86,183031000.0,28717.96875,137.143767604,
2017/05/18,1381111150.07,139621.0,8238110000.0,96.91,196237000.0,27898.90625,220.21943719,
2017/05/19,1226103749.9,136171.0,8902240000.0,129.53,626945000.0,28480.78125,158.498593267,
2017/05/20,1906674007.25,160897.0,11856600000.0,126.52,331455000.0,28381.25,173.985855406,
2017/05/21,1526855503.54,129298.0,11705700000.0,157.94,570361000.0,28652.03125,155.579769682,
2017/05/22,2241329514.3,148968.0,14522100000.0,174.26,1188910000.0,28654.0625,160.523136918,
2017/05/23,4778337630.17,174354.0,15688000000.0,181.95,530709000.0,28769.21875,182.632419995,
2017/05/24,3072759536.39,181034.0,16779700000.0,190.05,561014000.0,28576.09375,253.728642191,
2017/05/25,2724899176.75,180045.0,17446600000.0,174.45,943637000.0,28640.625,272.09067931,
2017/05/26,2342992795.47,179296.0,16107000000.0,160.4,792458000.0,28838.90625,218.689885039,
2017/05/27,2600648742.11,166190.0,14696000000.0,157.76,1217060000.0,28963.75,206.055826499,
2017/05/28,2055608230.34,145853.0,14608600000.0,170.51,717971000.0,28775.46875,182.127259991,
2017/05/29,1929355454.56,151426.0,15654600000.0,194.91,718828000.0,28823.28125,192.525514182,
2017/05/30,2419856163.87,156323.0,18004700000.0,231.91,1586670000.0,29537.34375,192.62455813,
2017/05/31,2764337435.59,181584.0,21321900000.0,230.67,1271600000.0,29819.375,319.925871867,
2017/06/01,5119285284.2,209557.0,21264800000.0,222.24,812924000.0,28748.4375,634.072177123,
2017/06/02,3709921102.37,195360.0,20479000000.0,223.78,469532000.0,28069.375,253.293470844,
2017/06/03,3658570377.92,185253.0,20593500000.0,224.38,427896000.0,26820.625,291.597841474,
2017/06/04,3789929583.14,170166.0,20659800000.0,245.33,753820000.0,27526.40625,228.134695773,
2017/06/05,3430245260.31,175521.0,22615800000.0,248.46,435660000.0,27232.5,255.713870928,
2017/06/06,4519228604.44,186633.0,22930400000.0,264.47,741553000.0,27789.84375,219.924346992,
2017/06/07,5244387046.19,193969.0,24382200000.0,258.07,461649000.0,27483.75,265.075762618,
2017/06/08,4690721296.95,201429.0,23810900000.0,261.67,385494000.0,27770.78125,277.963468699,
2017/06/09,4371010771.61,182427.0,24165000000.0,281.74,557986000.0,27631.25,239.515279975,
2017/06/10,5416949848.61,210512.0,26043700000.0,337.67,1611630000.0,27650.0,250.508480829,
2017/06/11,3822493307.83,210536.0,31296800000.0,340.61,1373220000.0,28158.75,214.559641124,
2017/06/12,4889603288.79,230747.0,31525300000.0,401.49,2882650000.0,27926.71875,313.877609553,
2017/06/13,10409161244.3,286432.0,36574500000.0,397.54,1717380000.0,28100.625,512.809391034,
2017/06/14,7685706718.67,275543.0,36761600000.0,359.05,1272580000.0,28276.09375,294.642099272,
2017/06/15,4820997070.89,246247.0,33158200000.0,361.93,2463450000.0,28268.75,254.758374393,
2017/06/16,7261850338.29,263508.0,33415800000.0,370.23,1096280000.0,25855.15625,260.138167402,
2017/06/17,7277705590.67,344218.0,34231300000.0,379.41,904653000.0,27935.46875,264.910541094,
2017/06/18,4021692176.25,341960.0,35133800000.0,371.46,904703000.0,26645.15625,236.778188402,
2017/06/19,3578004319.63,329939.0,34435700000.0,370.06,685172000.0,27422.5,254.196390578,
2017/06/20,4238499387.15,406174.0,34304000000.0,359.0,1020390000.0,27560.625,282.639642363,
2017/06/21,5178578489.8,417432.0,33310500000.0,336.87,1420130000.0,24869.21875,690.502348326,
2017/06/22,2383912200.9,349131.0,31302600000.0,336.37,925767000.0,24535.15625,918.114125434,
2017/06/23,3090008869.56,403296.0,31195900000.0,341.74,593207000.0,24743.4375,700.787165472,
2017/06/24,3644176308.29,427259.0,31681300000.0,323.7,673585000.0,24618.59375,478.165779285,
2017/06/25,3661176488.16,388811.0,30005900000.0,303.25,1186880000.0,25722.34375,652.952882318,
2017/06/26,1258148109.92,364597.0,28111200000.0,272.69,2081810000.0,24701.875,411.721489721,
2017/06/27,3389179366.87,442793.0,25309700000.0,293.09,1973870000.0,24902.8125,875.310976343,
2017/06/28,4121678346.79,398521.0,27207000000.0,327.93,2056550000.0,25069.84375,332.032513046,
2017/06/29,3342032996.64,441630.0,30495300000.0,302.88,1508580000.0,24881.40625,773.236091502,
2017/06/30,3439302398.55,419197.0,28161900000.0,294.92,1011800000.0,25212.65625,466.282393834,
2017/07/01,2880043689.44,402513.0,27259400000.0,274.6,1089200000.0,25249.375,352.344502266,
2017/07/02,2948001860.1,351761.0,25572800000.0,287.99,1123330000.0,25113.125,315.74464317,
2017/07/03,2154859828.28,379814.0,26815900000.0,282.9,851408000.0,25233.59375,317.468243776,
2017/07/04,6942544204.86,449992.0,26245000000.0,273.3,687691000.0,25336.875,425.920316212,
2017/07/05,5549817634.23,423957.0,25406900000.0,268.77,790256000.0,25471.40625,377.047005196,
2017/07/06,2076944227.9,403642.0,25019500000.0,270.55,623080000.0,25001.5625,409.09097089,
2017/07/07,2148543023.37,393336.0,25160800000.0,245.99,687252000.0,25300.3125,304.771433494,
2017/07/08,2382674959.78,446446.0,22890700000.0,251.7,754958000.0,25497.96875,356.29380692,
2017/07/09,1914081870.98,374114.0,23454700000.0,242.14,505118000.0,25502.65625,360.274207471,
2017/07/10,811179932.561,330605.0,22640500000.0,215.36,937219000.0,25532.03125,256.112816522,
2017/07/11,2273598262.44,415763.0,19712300000.0,197.4,1440950000.0,23030.46875,261.598672524,
2017/07/12,3235983088.4,450430.0,18377600000.0,230.77,1241190000.0,22656.875,287.290319404,
2017/07/13,2916799148.51,422878.0,21613900000.0,209.73,828489000.0,22602.34375,330.33422877,
2017/07/14,4568514353.58,407534.0,19541300000.0,199.66,749382000.0,22610.3125,327.42187989,
2017/07/15,4370748827.97,377407.0,18630200000.0,170.66,810452000.0,22561.875,275.880608776,
2017/07/16,3959663250.55,352616.0,15823100000.0,157.36,1516890000.0,23062.34375,288.040626935,
2017/07/17,5210698255.23,391933.0,14932700000.0,193.42,1669500000.0,22922.1875,276.731320515,
2017/07/18,5555017304.13,401003.0,18207400000.0,234.39,2709260000.0,22345.78125,281.509048417,
2017/07/19,5504008401.56,409161.0,21939300000.0,199.7,2328790000.0,22804.6875,423.677942918,
2017/07/20,5676847193.03,399573.0,19187800000.0,227.26,2225000000.0,23239.21875,324.838750478,
2017/07/21,4672455105.04,373649.0,21121100000.0,218.31,1006130000.0,23215.9375,256.133190044,
2017/07/22,4937620122.17,347325.0,20360100000.0,229.48,618260000.0,22762.1875,309.641556642,
2017/07/23,1123750272.52,300837.0,21418300000.0,225.95,649615000.0,23289.21875,224.825603323,
2017/07/24,1644661472.9,382872.0,21158500000.0,224.71,431691000.0,23348.90625,288.493997716,
2017/07/25,4466313772.38,394706.0,20985200000.0,206.71,1095760000.0,22957.03125,309.440275124,
2017/07/26,4809866684.92,356195.0,19373400000.0,203.95,717692000.0,23482.03125,355.48613773,
2017/07/27,3938238571.7,317219.0,19169800000.0,204.32,393283000.0,23302.5,294.383920629,
2017/07/28,4155408929.04,307538.0,19125100000.0,193.12,562571000.0,23218.28125,263.944245322,
2017/07/29,5182631451.17,335031.0,18101800000.0,205.79,824355000.0,23294.53125,281.982289906,
2017/07/30,4460525902.96,282612.0,19360900000.0,197.98,596234000.0,23459.375,204.174934595,
2017/07/31,2964985555.25,299612.0,18492000000.0,203.87,569414000.0,23569.53125,208.036715301,
2017/08/01,2076838982.99,352997.0,19179100000.0,226.77,1585330000.0,22731.71875,231.201083914,
2017/08/02,2265126656.88,350600.0,21275200000.0,219.95,632606000.0,20475.46875,263.599401863,
2017/08/03,2135595326.55,371975.0,20640100000.0,225.34,557217000.0,20257.8125,236.995421937,
2017/08/04,1818738274.25,391138.0,21125600000.0,223.07,539783000.0,19923.90625,236.502808745,
2017/08/05,2106972316.68,399648.0,20900000000.0,256.51,1333000000.0,20245.625,220.028357885,
2017/08/06,2490700649.56,413322.0,24053500000.0,261.57,1482980000.0,20212.1875,236.076708762,
2017/08/07,2463960112.15,411736.0,24511000000.0,269.18,935727000.0,20205.625,244.978437283,
2017/08/08,3049735285.49,448212.0,25254600000.0,296.77,1502410000.0,20516.5625,323.349086526,
2017/08/09,3407678732.61,486248.0,27938700000.0,296.03,2638580000.0,20512.8125,339.083820207,
2017/08/10,3435385718.65,503481.0,27882200000.0,295.89,1076820000.0,20612.5,268.527475016,
2017/08/11,7323591419.03,517329.0,27657000000.0,308.86,953576000.0,20198.125,313.14765754,
2017/08/12,14641736788.9,549003.0,28998700000.0,310.6,1111650000.0,20580.15625,354.162104365,
2017/08/13,8359227716.65,530077.0,29161100000.0,298.06,1369370000.0,20618.4375,344.986095506,
2017/08/14,9282319335.52,565378.0,28008700000.0,300.1,864391000.0,20699.6875,304.640582603,
2017/08/15,7190362336.13,645845.0,28195800000.0,289.82,1051800000.0,20718.75,345.515738015,
2017/08/16,6032011294.88,814721.0,27249700000.0,302.27,967643000.0,20721.25,383.745249085,
2017/08/17,4863410677.37,684742.0,28477500000.0,301.46,909494000.0,20898.28125,1168.46326633,
2017/08/18,4716353560.1,647077.0,28380200000.0,295.59,936160000.0,20791.09375,690.546642142,
2017/08/19,4862434739.41,672348.0,27867900000.0,297.47,860202000.0,20743.59375,1018.69522486,
2017/08/20,3691946313.78,605002.0,27918100000.0,301.43,571947000.0,21114.375,471.918343256,
2017/08/21,3372710433.14,508308.0,28285500000.0,321.59,2448970000.0,20833.125,293.147791083,
2017/08/22,4099369963.87,588153.0,30229900000.0,314.79,1336400000.0,21227.65625,329.868824321,
2017/08/23,3768133149.97,534535.0,29691900000.0,317.52,811990000.0,20988.90625,325.350122318,
2017/08/24,4361932026.45,563162.0,29904600000.0,325.61,697665000.0,21141.25,315.881361228,
2017/08/25,4103194675.27,521887.0,30727900000.0,331.92,760329000.0,20984.21875,322.859895183,
2017/08/26,3637022466.61,495900.0,31288300000.0,333.88,514181000.0,17812.03125,310.136759482,
2017/08/27,1980400499.23,461123.0,31517500000.0,347.89,633370000.0,17537.03125,297.916682977,
2017/08/28,6965647540.68,481083.0,33002700000.0,347.75,854319000.0,17612.34375,275.335440067,
2017/08/29,10635840083.2,560756.0,32813200000.0,370.67,1220030000.0,17277.34375,323.120549329,
2017/08/30,8200636240.01,602220.0,34848400000.0,378.49,1333320000.0,17759.53125,516.17061562,
2017/08/31,13888829247.8,601867.0,35701500000.0,383.04,706254000.0,17706.40625,433.380111262,
2017/09/01,6681918995.27,572744.0,36182900000.0,387.74,874222000.0,17419.21875,737.55260075,
2017/09/02,5592150722.36,601810.0,36601200000.0,348.98,1483600000.0,17653.125,515.416187022,
2017/09/03,4960727888.59,524814.0,33059800000.0,347.48,986266000.0,17750.0,613.662115947,
2017/09/04,3256572813.55,474735.0,32774000000.0,295.17,1801690000.0,17732.65625,296.684543723,
2017/09/05,5415558677.02,659723.0,28100000000.0,312.99,1551050000.0,17685.46875,487.767496109,
2017/09/06,5506017556.59,644690.0,29639100000.0,334.34,1058830000.0,17846.875,615.809001055,
2017/09/07,5580401121.71,685270.0,31507500000.0,329.43,718624000.0,17603.90625,770.277418638,
2017/09/08,3500802939.0,660758.0,31147200000.0,296.5,1098780000.0,17790.15625,734.239584314,
2017/09/09,4032642526.93,698014.0,27990500000.0,294.4,528621000.0,18011.5625,758.749006956,
2017/09/10,5917060383.59,584567.0,27797200000.0,288.75,698326000.0,17853.90625,441.035120383,
2017/09/11,5117926916.78,496832.0,27394400000.0,294.53,571307000.0,17915.625,413.297569259,
2017/09/12,4491577779.96,545781.0,27861800000.0,291.46,753144000.0,17798.59375,393.332823,
2017/09/13,4358840387.57,594680.0,27535700000.0,277.11,921692000.0,18066.25,519.977466208,
2017/09/14,2205261714.31,536275.0,26166100000.0,213.91,1184590000.0,17728.90625,463.058657602,
2017/09/15,3915155364.1,558357.0,20364900000.0,250.46,1935700000.0,18046.5625,408.768329594,
2017/09/16,4674448319.5,696814.0,23742600000.0,246.52,711737000.0,18138.28125,636.971536779,
2017/09/17,2638810935.09,558585.0,23272500000.0,251.75,427452000.0,18096.71875,660.859549314,
2017/09/18,3583684686.91,437778.0,23881200000.0,293.5,1127750000.0,18192.65625,371.183068104,
2017/09/19,5365101076.13,567416.0,27809300000.0,282.8,646909000.0,17836.875,403.16313803,
2017/09/20,4309735195.66,498316.0,26712400000.0,283.74,421404000.0,18189.21875,385.073423359,
2017/09/21,2578838751.89,502172.0,26836000000.0,258.58,601266000.0,18046.40625,656.834640397,
2017/09/22,2557466286.95,494128.0,24458400000.0,264.31,430081000.0,18269.53125,325.903199026,
2017/09/23,2479889365.26,437571.0,25077100000.0,286.17,450934000.0,15034.21875,306.112519402,
2017/09/24,2202048180.11,401938.0,27129900000.0,282.48,571411000.0,14443.28125,315.524338577,
2017/09/25,1989509139.98,398649.0,26755500000.0,292.33,483161000.0,14720.15625,440.08969434,
2017/09/26,2570616777.57,439255.0,27720000000.0,287.44,345801000.0,14207.5,383.148272059,
2017/09/27,2844811622.07,445627.0,27219400000.0,306.47,550244000.0,14501.875,385.775178878,
2017/09/28,2835606919.55,461961.0,29068700000.0,299.15,501894000.0,14555.46875,422.710363399,
2017/09/29,2900776142.42,480369.0,28375900000.0,291.47,541375000.0,14308.59375,370.160472356,
2017/09/30,2545641360.39,473601.0,27655200000.0,301.46,332439000.0,14173.75,330.88615798,
2017/10/01,1990910482.92,451352.0,28615200000.0,302.34,306185000.0,14229.53125,371.957481381,
2017/10/02,1410261098.11,445259.0,28708500000.0,297.48,339443000.0,14342.65625,358.613329436,
2017/10/03,2174423460.95,459314.0,28238500000.0,292.46,321680000.0,14244.84375,356.930578828,
2017/10/04,6708812446.39,498380.0,27794100000.0,292.66,257906000.0,14344.6875,381.246395654,
2017/10/05,4524606655.57,470983.0,27800400000.0,295.86,253747000.0,14465.3125,385.387152163,
2017/10/06,2978583841.27,451505.0,28031100000.0,308.59,318664000.0,14759.53125,418.983077852,
2017/10/07,2997464924.73,482833.0,29340400000.0,311.12,342205000.0,14271.5625,437.255331092,
2017/10/08,2363534623.38,454939.0,29550900000.0,308.61,293167000.0,14270.78125,316.276345068,
2017/10/09,2615320102.37,478010.0,29328300000.0,297.39,559467000.0,14427.03125,357.347800342,
2017/10/10,3221486009.72,481422.0,28281400000.0,299.87,359706000.0,14441.875,379.844761749,
2017/10/11,3436799287.94,499114.0,28626300000.0,303.46,264146000.0,14611.25,417.793497546,
2017/10/12,3076536203.74,484898.0,28851200000.0,304.14,527557000.0,14611.71875,938.415100756,
2017/10/13,3827782235.48,528554.0,28911100000.0,338.76,1304360000.0,14530.9375,421.957034379,
2017/10/14,4984317060.55,557443.0,32222400000.0,339.63,516562000.0,14493.4375,474.904048257,
2017/10/15,3510555456.41,503032.0,32292100000.0,336.6,635407000.0,14470.3125,398.049613885,
2017/10/16,3227022992.29,478898.0,32029200000.0,333.38,692885000.0,14662.65625,386.388929966,
2017/10/17,2456215192.58,637365.0,31727700000.0,317.08,509924000.0,15015.5625,337.116475118,
2017/10/18,3706339452.37,720550.0,30160500000.0,314.32,606114000.0,18231.0,322.84724414,
2017/10/19,4641794473.51,679972.0,29937900000.0,308.09,349830000.0,18732.28125,299.370944841,
2017/10/20,3864786723.88,707101.0,29326300000.0,304.01,396673000.0,18792.28125,283.929624901,
2017/10/21,3525977395.17,775704.0,28906600000.0,300.19,408014000.0,18782.25,491.672418414,
2017/10/22,3176294658.24,619830.0,28624800000.0,295.45,327387000.0,18745.59375,230.0980114,
2017/10/23,2727262523.41,609271.0,28111400000.0,286.95,482336000.0,18901.875,196.134800566,
2017/10/24,3963023598.07,708489.0,27357500000.0,298.33,684281000.0,18830.90625,269.725566032,
2017/10/25,3963239708.27,815572.0,28442000000.0,297.93,325040000.0,18816.46875,357.095144057,
2017/10/26,3139344930.37,697726.0,28408400000.0,296.53,270273000.0,18596.71875,290.665881547,
2017/10/27,2983133296.98,673986.0,28270100000.0,297.42,257169000.0,18540.65625,275.041131001,
2017/10/28,3148173665.84,662606.0,28410400000.0,296.3,264424000.0,18758.25,297.455543733,
2017/10/29,3932689711.66,639828.0,28270200000.0,305.09,551752000.0,18789.375,241.167628141,
